"","true","tpm","rf","brt_tpm","brt","brt_sprs"
"8728",15394,4203.99306666407,3166.92189956115,2671.71180777484,2619.97304941831,2543.38619349846
"8729",0,387.085526207299,228.730600940483,619.765618963178,989.743451298109,967.536910048659
"8730",532,1638.0292520979,1212.34183805527,883.095843272815,659.971366844782,665.944713636481
"8731",0,1697.88165348562,1270.28733658958,2170.74164110949,2044.19263687992,2137.18644340202
"8732",1354,564.312513843351,825.536844992065,574.437936023616,533.712897264489,469.943404502367
"8733",0,1202.3178293824,529.717877245922,1008.89530303666,1123.87859858747,819.32830241776
"8734",1610,4301.22461189236,11870.182514427,3978.1032053319,4814.60432922679,6896.26879197947
"8735",1296,2577.72718201744,1215.19805755676,2558.69727327242,933.163674724778,1165.32688718842
"8736",341,1530.44705233058,1617.10601907658,1239.13461010105,1177.31103903809,1440.36885120018
"8737",570,620.937119995077,720.504604792862,-56.2719055340791,-463.668940573095,-405.712082949968
"8738",312,1313.95747334693,2352.21288692138,1390.4584648714,1471.88366917074,1428.01389917059
"8739",15021,1456.92796064283,2370.63476736364,1331.08101704819,2060.67272677512,2274.59693085222
"8740",1325,2022.56468031926,1400.1308801517,2596.29224563111,3160.93197941603,4093.43028236117
"8741",57,529.931010832166,1127.84728795142,1578.35877353584,1552.78566700459,1242.36293950806
"8742",0,3094.29844001645,3965.32535644783,2984.96634679428,3227.33511220083,3468.55027761415
"8743",0,939.311492908886,2053.12045497981,1176.22005468263,1593.3665251637,1451.11618589026
"8744",5429,2015.58383258624,4201.6105143815,3732.43432314396,3940.27878369874,4394.16861587686
"8745",1217,5452.66097255663,3460.5365161863,3719.51846919497,5037.21983947562,4777.00793092199
"8746",6495,3055.23292671741,9762.70055912732,3107.81128503304,3997.12830839874,4725.9838425435
"8747",212,1351.99842367249,1229.39424437072,1271.45993107861,1382.8794901615,1485.50498060857
"8748",626,1485.97139394514,1673.65886533709,2362.7774118277,2634.26636238716,2813.11429451596
"8749",1305,1315.33273894337,1771.85852818585,1729.29658305326,1695.7195355195,1709.39575769985
"8750",36226,8663.38105690408,4225.3422672937,7806.3585096818,7573.75389396579,7457.30538037752
"8751",3171,1166.98472905296,1177.59973869443,2222.01810910746,2142.88362161675,1744.60193515615
"8752",73,1469.22890593773,2782.02080364365,1114.11401529726,1086.07904622565,1191.2808448844
"8753",325,2230.23133178241,1966.94926417832,2715.47628835884,2363.07073938289,2182.0851654706
"8754",0,1797.52325813971,3397.62461718374,1564.53097900415,1529.70600725558,1796.18506960751
"8755",700,536.280017854475,2157.09790908437,608.831482136482,1161.69375616928,1135.65669116929
"8756",591,2732.58574559016,5501.62610124144,3299.42503385552,3236.28506730351,3146.3876633038
"8757",1447,2015.58383258624,4201.6105143815,3732.43432314396,3940.27878369874,4394.16861587686
"8758",595,271.532481209908,310.278592139643,-6.47331750440861,10.1434774683352,0.235040967738488
"8759",478,1725.88358897975,2886.78996148211,2502.92450501348,2229.83146732752,2992.23982610728
"8760",0,3040.75046984804,2754.88935852682,3603.88219397313,3600.50059813273,3584.30476002118
"8761",45,7060.78764507563,8027.32029958758,8942.52207542106,6564.4573957192,7930.03844387814
"8762",10,593.094396619379,741.201350847445,682.968445113089,1017.44994576809,1166.66628697063
"8763",0,861.724552362439,4287.87071191382,2683.2825439559,2663.20298211611,2194.39435596249
"8764",0,568.039924354697,249.667854773311,792.00881824563,1197.30753685128,1207.81019347173
"8765",1356,4046.93709591184,1603.01558457342,2374.77442955771,2526.20792287081,2434.46977246298
"8766",0,558.258628184249,565.177832348593,-38.1301843651989,-501.878919212913,-492.236053824077
"8767",378,2074.81438250425,3875.67308113485,1733.91379980111,1711.42663230018,1809.16097446526
"8768",667,1478.78885687121,2829.81843921678,2993.11225392497,2810.07287153813,3134.15163870213
"8769",0,435.861697934713,311.188178505121,280.40151549674,272.756553610792,252.281288941768
"8770",748317,1238.90307226912,1767.25742143334,1675.3063874573,1656.43593338689,1820.50502679599
"8771",892,1346.20004305358,952.975382432789,1122.65341571604,1093.52368490737,1182.15303037401
"8772",1351,2211.94609350685,1833.34899809809,2046.04723688713,1602.27480557048,2804.08387867728
"8773",0,1249.63180516472,1258.40870556037,2472.88293805224,2386.73507311934,2260.06910487808
"8774",119,2572.81161411944,981.237195803063,2498.04681103253,2475.19947321927,2495.55449996599
"8775",5406,1704.5806414897,3688.61384857828,3746.72779787175,3589.36369010936,4035.66106037697
"8776",0,1593.33615781585,1703.76832552712,1670.23947180064,1487.03862643044,1516.89580375564
"8777",0,1616.57842048751,541.650163392857,1327.63659351909,1379.98371935914,1478.50629675977
"8778",0,8622.22165609378,9118.40391493067,6443.92796659064,6498.82246442909,6094.95711397934
"8779",2789,2012.75570941497,1035.10915062676,1601.68440124345,-17.5589699049755,337.521316700893
"8780",0,702.821985074961,878.691898613463,663.375877322503,810.659724990143,860.204580130386
"8781",467,1613.20401954634,2060.50509900269,2978.15986497679,2636.99899110147,2573.35482282766
"8782",63,1677.49483851454,365.51533755562,1422.37323001114,1286.55334127346,1407.57377515564
"8783",395,1351.99842367249,1229.39424437072,1271.45993107861,1382.8794901615,1485.50498060857
"8784",552,1385.75171748402,1781.95964873113,1571.24386351851,2024.56104196124,1995.05687082396
"8785",0,960.431523416547,1403.30556491737,916.143088384703,722.256472938918,877.647200732419
"8786",0,1806.59079487802,1957.48136164393,2909.57822898306,2786.26976681104,3423.77896610821
"8787",0,2883.85337629733,4271.47724356849,3235.03457910599,3933.35392524797,3220.69037524974
"8788",19081,4114.15082244644,12287.4238253118,9573.27467882861,10456.1952945202,10434.9735008098
"8789",989,2586.76171953135,3029.68915082379,3343.45065774296,3158.7557027227,3127.08616749408
"8790",148,1973.25308370377,2360.84670005082,3053.6165123495,2787.95291910774,2772.01432423444
"8791",0,1819.95552357022,2761.53956958969,2575.16021495837,2450.60804207859,2635.29044802507
"8792",223,679.772246750132,1948.5072749662,967.863186500316,1410.92066397839,1397.16604020642
"8793",0,7039.17314382429,5852.399530937,7211.07446689819,7358.91501493844,7115.33206373911
"8794",319,1555.86724354977,1436.88681171525,1077.30655059472,910.66249232625,1015.78199646832
"8795",594,1514.46078169925,2368.23240944848,2710.06358594472,2542.85767185463,2567.33119635063
"8796",53,2317.49304326888,1598.24860226686,3881.17221563299,3444.61188498349,3989.78918878037
"8797",7273,2213.82502696016,2251.90826839681,2415.0449965486,2393.80126949008,2283.8418745316
"8798",101,1514.46078169925,2368.23240944848,2710.06358594472,2542.85767185463,2567.33119635063
"8799",413,2124.13868857964,3255.86711271442,1092.12933945661,1031.67523128537,1179.45188302799
"8800",857,2479.49397198893,2608.75446043167,1393.96511809247,1266.69768280336,1418.74458424875
"8801",84,1277.79779649671,2260.2694382924,1555.94133438933,1595.14846150528,1653.95310738227
"8802",2837,6540.75518813122,12530.9682633368,9077.43678317542,8891.6051277451,9150.20839286316
"8803",22,4979.04223309491,6274.91861166249,4782.22417460469,3374.99839400594,5035.86169551739
"8804",0,1204.4763719191,1516.80393027825,1305.17486626242,1580.42150748423,1311.50092199872
"8805",66,1388.92467503826,1045.67045732419,441.238722023104,757.089960246574,720.174592017009
"8806",206,1868.11488772082,1787.67267944237,2445.67847505994,2697.46372143955,3696.62459973357
"8807",1458,2498.27233160826,10083.3766086982,3415.61020282631,3419.94012294154,3297.4766848953
"8808",46,1351.99842367249,1229.39424437072,1271.45993107861,1382.8794901615,1485.50498060857
"8809",0,477.536274562032,1228.67870963967,529.551685892266,477.765420676996,560.247653503821
"8810",735,2176.89371106124,3758.95814616701,2303.67367608269,2243.54766116042,2165.15113599405
"8811",188,417.009440191574,590.282325005525,1822.3423790656,1321.75518198393,863.806670849478
"8812",0,3008.388463188,3092.23000202357,2633.50941585561,2582.9076587179,2501.47231606903
"8813",6132,5044.11827061388,3354.88093502355,4320.44292398107,4457.41106657882,4478.3729269421
"8814",4171,4229.50882116479,3081.7316618041,4603.74791597806,5377.20338744479,5536.8253591169
"8815",0,325.538770995033,398.584172607593,463.659523825762,735.510089430756,778.588136009411
"8816",502,1716.0703354243,2387.48357408787,2728.18920077334,2933.92863543067,2931.41521737564
"8817",58764,1362.48263225477,1515.90614302791,2244.93067582806,2309.42002483864,2303.68418226459
"8818",640,3407.10000330785,2832.77153374367,2721.1229025068,2853.23726908083,3152.91003472019
"8819",0,2387.70291121166,6631.64770953248,3440.37782756595,3596.49781022916,3552.76526719578
"8820",3620,1704.5806414897,3688.61384857828,3746.72779787175,3589.36369010936,4035.66106037697
"8821",192,1826.61427451202,659.841691369895,1505.55722006078,1503.93066460262,1629.64590376789
"8822",0,626.742172978335,869.857789101498,488.162462927543,641.635975741884,807.371698430884
"8823",996,1883.14882414167,2867.13365244429,3513.99520943214,3325.51350498352,3865.73504983379
"8824",0,347.290325024112,365.776766757446,-79.5025356757677,-546.506866898565,-407.218513632986
"8825",1094,3260.32159929269,2108.64175027578,1090.36789896447,1130.55196633847,1147.12556267152
"8826",275,769.613800240707,919.817412873639,646.612326495233,577.847719376175,326.855734253501
"8827",4017,1793.65674600561,5469.56457267736,2737.45164049795,2622.65866872411,2610.84998592784
"8828",329,1865.3719339352,1342.90340851136,1711.76952564889,2738.06379972345,3574.99856747309
"8829",0,2346.35829988455,1880.89467246034,3163.06937856051,3254.60883958157,3078.70561233011
"8830",14985,2079.48697667059,1517.98432147081,3016.134415066,3007.69485716708,3047.51307158276
"8831",0,379.307945089621,532.0290312444,442.025853245968,589.462667666961,440.690050347421
"8832",37,1746.30689557563,892.623063102077,1870.16621589177,1841.68837908121,1400.67742650305
"8833",276,1743.49069835263,3140.48731801525,2279.61214558031,2342.53580535928,2443.69247712431
"8834",259,2771.67303799391,2313.43123298342,1954.42219778602,1957.41114877279,1988.30767627447
"8835",521,558.700058929368,556.032849397641,258.584488984506,144.9804829887,246.947302467601
"8836",1678,1919.65815421485,2385.8244171313,2120.99779131137,2012.00620361261,2984.46410266498
"8837",0,2628.4381149901,1445.88954478565,2554.17792681153,2620.95686386498,2554.55294023754
"8838",12947,3377.67631995388,855.021375105964,1456.99403281479,1645.13560325737,1545.92434555144
"8839",164,1549.3024744542,989.870516417241,1797.70645338849,1282.70780122294,1616.99417488368
"8840",6654,8707.88572101096,5505.91001301541,6989.91771713484,7466.88340761726,6508.51753770445
"8841",5295,2035.01078175088,1804.59206167476,2895.32186833672,3030.52206935998,3827.13339391282
"8842",745,7369.74387790748,4470.8417161659,8660.6730667836,8879.31437478189,10231.1490665382
"8843",6555,2488.5106054257,2760.4875355462,1799.74928588658,1967.69904288463,1964.08275698461
"8844",672,1721.9501061507,737.696480518358,2097.93966416293,2466.36215291168,2591.60109315953
"8845",0,514.121079543342,321.822117459952,343.091041305798,446.606911771214,437.372079872399
"8846",0,1516.05903202783,773.789519597044,716.797404801946,364.110732731602,529.626871026681
"8847",4483,7678.07423695903,8482.95593198102,8350.09225379837,9178.27984207237,7545.1662477597
"8848",203,2391.63098855462,2694.66616278238,4037.20966445225,3287.56299296676,3571.95365669485
"8849",0,582.864722798115,301.181498508107,404.053282909038,307.2796730095,370.694937165609
"8850",151,2529.97146165714,6842.3307052811,4583.41848276801,5385.25492821296,4043.10654410437
"8851",0,2190.18204329376,1719.0718039753,1945.17274998593,2118.30004111373,2208.92894187839
"8852",0,385.804546002122,355.272397844954,62.0815268764682,-109.7223910383,-165.539500763255
"8853",10,372.651076280243,410.63678099092,-447.688245567317,-992.590878701177,-1142.25848728842
"8854",1700,4740.90512137557,7615.94962745868,4331.8450879035,5135.06949679034,4105.36951853687
"8855",158,2354.72170995418,1034.11539483872,1582.13503897152,1779.16466111624,1526.87171225994
"8856",46,1676.600913517,322.39069539013,1165.96116897227,832.02393675614,1038.0881684617
"8857",31390,3684.82622558213,2912.20055868984,2945.81388320632,2817.24022261234,2872.45122087278
"8858",2706,2621.43585684624,22177.0859387561,16959.9298331318,16136.9449712844,17800.3107134755
"8859",0,5622.40323467305,3882.39634725677,3186.6089636174,3382.73054702135,2383.80495818529
"8860",0,2750.77553081845,11738.6094450357,3122.69118053779,3050.15278444918,3066.82236346005
"8861",1331,2659.97173326626,3352.45488712041,3479.00927534718,3357.84783819251,3321.0470449082
"8862",0,398.805762886014,180.835596035088,26.2842269145664,-199.118020655814,-168.091864680598
"8863",60,1685.23353185008,350.335003007883,1229.42990951808,848.00756800594,1100.80884478472
"8864",4724,5856.33638358703,2835.84978169826,5966.49251238547,5642.16349159846,6322.1584016011
"8865",3852,2353.59095805907,5245.67931639246,3141.57821573859,3031.72446972036,3107.74682870796
"8866",610,775.147839736433,1430.50133260635,1321.49373036748,1609.29449214881,1718.30817720902
"8867",516,383.318640602147,217.982356877826,497.132216309986,433.075994907493,508.717136313399
"8868",0,490.451618558058,388.427110766051,589.717783129591,542.520597835685,475.738542330649
"8869",7870,7480.22209613069,5487.50005266854,6994.26671885169,6902.86791506577,6608.19290795466
"8870",4912,1978.34028681274,1390.51368739667,2674.84548858517,3396.14823646538,3644.20419386842
"8871",770,3741.90942632803,2024.5118192126,4638.03279797966,4205.51845908238,4292.1214924115
"8872",100,3055.62729267784,2157.21848770818,3662.39871382592,3207.5343101532,3386.24670249751
"8873",43207,9114.56363701305,6383.61375043288,6596.3050674245,8206.6451460609,9321.3558503498
"8874",2170,2379.10643165773,1045.03150785567,2607.15226407807,2827.35833808548,2943.21864044705
"8875",379,1968.75567961826,1981.37499296503,3851.70562917401,3472.67702185622,3507.57484453217
"8876",5360,2700.20487432906,1570.97407868248,1921.32858941689,1816.9318122922,1481.22564037208
"8877",124,2707.20956622216,1475.42549045774,1034.99208639312,769.211933706987,687.896904892498
"8878",0,595.010970041807,422.151624465947,-248.287715004908,-726.596319025266,-949.1193550693
"8879",0,530.601175340993,372.780920823631,78.3975158681311,-81.9794809736272,-114.82366307114
"8880",939,1109.22353641808,769.921509099085,801.727208186021,1041.04422057423,1106.47419975559
"8881",782,2581.32657996903,6626.1566366237,3470.12753523708,3399.54964634763,3335.55252556756
"8882",1379,6191.72463455171,2207.06147207597,4590.21621024413,4875.22930759283,4639.7536367762
"8883",50766,5674.08982066472,4581.30114928448,9159.03475979583,8848.66124658235,9918.72561445619
"8884",187,1362.33510072531,1852.86669945705,2474.33183388753,2683.18670792309,2874.13478456229
"8885",0,501.306184890853,774.786027731549,172.387921644447,132.58360085507,240.344102044395
"8886",888,1784.10737056289,897.256056995066,1117.76045822104,1224.10816024516,1562.12157249428
"8887",253,1813.79964223698,618.912099253208,986.48201516788,1521.08049168882,1587.61145204316
"8888",2783,14751.6764683054,14143.6998501069,13829.3794960746,13639.6008064756,13427.2665433944
"8889",483,4697.30022173712,2848.28957069648,5308.90700361703,5052.70672141982,4978.86896269739
"8890",1246,3689.89857576281,6488.86529280921,4597.33696576685,4106.02113202104,4054.67725587442
"8891",153,588.077150857448,447.429265995739,270.493880864895,215.364278800798,244.597687742437
"8892",2976,1951.76801504405,3114.62029134026,1918.34463188014,1144.36579057735,1115.5278124692
"8893",29,1407.31552913475,280.187741223035,-10.9279530429024,-250.651633689766,102.251753740476
"8894",118,4229.82559530213,7200.12290519045,5593.66843675536,6514.04284300378,7433.57850525925
"8895",5563,2517.80672255877,1937.06605090806,3064.72351972476,2608.66877584904,2776.42179358819
"8896",923,1894.9727912804,1073.52456103499,3761.38510183439,3929.64889215886,2765.539212054
"8897",0,777.068332585344,543.539290858409,869.022325158592,959.18661131695,846.723998244954
"8898",25799,8045.82193497709,8417.64421627034,10004.7056276729,9431.97950237645,10858.0505019892
"8899",0,2140.59751819952,2206.26755833478,2150.88484847118,2139.55439485368,2165.14344450818
"8900",115,1685.11253273119,509.693839082864,958.680509524138,1118.88530115155,1122.03569661236
"8901",153,2634.91616509562,2957.86717946304,2044.42004856793,2210.4263091451,1988.61872271427
"8902",491,6148.64972196975,2675.34779572881,4789.27984255973,4770.48483838679,4783.24120921014
"8903",0,2301.7939112727,910.638892519792,8073.97409505584,1837.21587795195,1571.92611503392
"8904",227,1609.31333320856,1975.06920400257,1095.36157929189,1474.82787164556,1367.97110351488
"8905",9935,11347.0690121035,4480.4545593183,7806.64529720518,7644.87892433041,8116.13780099764
"8906",330,2268.14922868981,751.717007759406,695.01043024655,672.659245355235,968.57534105818
"8907",925,1258.28691393468,659.898466592304,-317.014517795559,-411.91667165938,-74.393063699224
"8908",5104,10014.4579184309,5689.97116453311,11808.2813790757,11223.7022008849,10893.5775123149
"8909",0,982.097154235189,1355.48961538178,1164.00594542837,1711.83181976965,1721.06769717341
"8910",129,2687.80653501672,874.352882564252,2774.72142794446,2935.02790255093,3045.50657088904
"8911",168,543.877655047722,544.637236251755,169.770796791133,-210.169207029314,-128.408711578088
"8912",0,703.190166651733,733.381924329253,154.516644371217,24.0396404895674,-21.3711726796806
"8913",932,2405.22688344171,522.93114069782,445.25153849217,319.365610731428,626.30408269321
"8914",0,3682.47784533992,2271.74602606332,4273.60153296184,4019.41223961317,4033.10071084963
"8915",236,3902.54595957976,2510.9921407106,4456.87465072397,4092.83821944979,3988.64000619806
"8916",0,1990.08403650036,4889.81114976241,3222.2217248884,3158.51554772937,3162.37351758285
"8917",0,405.477596344498,269.923249264398,-364.221939422845,-805.524977175256,-876.542045113567
"8918",1345,2316.04309369456,1264.95306722754,2041.54385860664,2032.97374160165,2025.7149867448
"8919",975,2846.12966157251,1729.98163342183,3326.88242099765,3124.17187848298,3125.90994415312
"8920",1516,3687.15970486781,3860.70551379127,4694.50286104197,4565.84629348009,4336.42266077291
"8921",0,1506.28017855562,915.965351563738,-586.780926307014,-1104.56896855314,-278.245469999866
"8922",10,683.730368476077,497.247509971778,493.107460647809,564.558827540816,625.149312464841
"8923",0,439.880471452606,994.579788458741,252.158374810978,190.980048403486,352.996231346786
"8924",471,4246.07872647366,10892.195371672,4837.27005584663,4194.35802552492,4275.30768316947
"8925",6137,6773.69276764183,7179.17037320331,7733.3642410146,5405.97322659843,7283.41358752861
"8926",809,2121.71896733265,887.702639007492,522.077809270346,577.470433710727,605.175812167246
"8927",20,1946.68857829619,378.520836906269,852.935406061657,829.089419721855,1046.00283778521
"8928",110,1815.85743406567,525.210226681782,856.139459742801,763.921971758515,1001.42197256032
"8929",13140,1068.23592642522,807.26544280338,1895.48218041104,2109.12590144009,2369.25067066178
"8930",982,4014.22815916282,5097.05753608393,3146.11833608329,2534.63647414665,2276.56418599204
"8931",675,10890.6936267104,10553.7371372495,7321.28489460562,7637.16963139499,7162.55698512172
"8932",729,5563.73093667132,2312.68343782468,5472.68807266464,5478.42236667883,5207.8302192604
"8933",144,1253.79405874592,553.653374117245,-30.5646651088817,211.271229022954,73.3858552659992
"8934",2391,3907.44226064483,1694.27733191987,4117.71409845422,3720.32933701031,3765.43777492795
"8935",0,2659.87381161031,1198.08835195144,1823.72750864523,1530.38301298642,1333.65031208324
"8936",190,957.458075487424,1228.26713822535,1317.87757743379,1296.63479818301,1432.10338098562
"8937",0,3360.66153577382,1479.76090407645,3893.00709890114,3591.42023069346,3711.33111263754
"8938",210,1184.26858544901,720.744757795399,1690.44496801685,1914.56203643636,1765.05688234963
"8939",297,1836.36788551236,276.288638599213,987.077161175449,1802.23238716018,1589.31318180305
"8940",45,474.313890191889,258.186348912741,213.948759020891,23.5348484959145,-5.85273626581788
"8941",6945,3394.35102393788,1688.30768272152,1384.26763553446,1860.63626014496,2049.41307827885
"8942",513,5437.33315441787,1648.28586527912,5127.62884446042,4384.54827811757,5251.65073502963
"8943",469,945.551853740951,803.112024119268,378.018012160148,655.885931429816,452.358435474862
"8944",0,2276.97468266779,534.130150941954,977.242225323536,915.102570984319,1007.87536434755
"8945",177,2685.55616450105,509.405276324701,1526.31886729342,1179.6578652811,1306.82296380502
"8946",414,3675.60485209308,1533.05543776009,1181.46520419911,1720.77479553677,1777.91679131932
"8947",0,1494.75724475467,1010.68322061087,1163.59169929636,1175.57146266651,1392.93356845537
"8948",774,7956.37905725176,5984.66196698657,9126.95323446151,9721.46152887886,9053.47711653998
"8949",3152,7111.97571515555,2161.85573105227,4552.77068307629,4928.44254746446,5323.19661368874
"8950",5774,6867.95226870831,4849.54232040853,6736.47007467389,6372.88175435247,6426.04415793056
"8951",0,435.943780481623,337.321192023689,749.457502845554,1193.48343160746,1312.10313614575
"8952",387,1230.45906551302,1210.7709512601,2174.40481819044,1526.17722852757,1549.38305128625
"8953",483,1988.88684070645,657.110762762924,808.906228904343,864.952894413196,1064.97550039974
"8954",2030,5917.19319384464,13391.3551803492,11235.7648540011,10560.6185320063,9817.67806922686
"8955",974,1652.70308474442,873.154137800153,955.456195359311,1304.00577620244,1355.92873538186
"8956",75,2113.8588796203,342.325856451879,1195.17892334037,1327.59869099424,1765.26122866107
"8957",61,5629.50877382446,4607.43249138137,3425.94414094541,3266.30083798743,3171.71963206151
"8958",1618,4258.05333225727,6019.22947008874,5407.03568775855,5734.66442665967,6892.62880705482
"8959",6333,1782.27326537752,48402.3534000741,6975.87986780319,5634.40387189317,4872.47030916793
"8960",0,369.756652640504,205.781404848634,162.027838648922,26.5027623630176,32.4208201648485
"8961",3419,1988.88684070645,657.110762762924,808.906228904343,864.952894413196,1064.97550039974
"8962",617,1321.73799926353,1338.22699898948,1541.43639333683,1522.88928783528,1668.01333983137
"8963",297,1367.42917555473,798.168679659157,1791.08661318469,1865.6075445628,1828.72783456946
"8964",0,1264.8344669065,737.026203995372,239.378930260209,597.64365409677,746.356398133856
"8965",0,1542.79287318633,1450.97818765986,1997.97714246891,2444.75028381138,2590.0877233711
"8966",0,992.004642390057,652.5717558692,556.714184495789,754.386301945453,653.290984689889
"8967",515,1909.56259623488,5007.8161187167,1761.6468289792,1889.2737700294,1721.14235265298
"8968",126,2506.80185685294,2311.21367917813,1697.99847992536,1838.86745162443,1760.32796411312
"8969",2370,1922.95096673842,1088.81757291528,2477.19716418864,2714.93646736079,2824.36205430023
"8970",659,2160.67537965271,2865.23607103195,2965.77498012694,2917.99869449371,3055.02840988827
"8971",4384,8237.83627824768,7620.69513441451,8205.80442831775,7570.90592984405,7580.72264641192
"8972",893,11380.8910668546,4791.79624375623,6127.52557347174,5126.93409977187,4712.51591489126
"8973",1386,3253.49417562672,1748.16906387377,2179.37907785257,2006.41913741935,2119.20063259703
"8974",314,3467.7367419699,2269.82861399469,1300.45149942726,1290.80535398089,1419.32775896733
"8975",483,3588.97656171248,2663.59626461238,2300.93963531859,2276.54393098775,2906.35231787047
"8976",3633,13131.7248985379,7381.64968213976,8926.08223169371,9062.86140588684,8496.68958008908
"8977",3042,669.03977593408,1318.37423682239,208.14102049235,213.706731320381,95.0219603009008
"8978",443,748.502707073776,2607.83540860114,1149.26204158501,1809.09408651876,1863.14895962915
"8979",35968,2422.0226630017,1496.25724951413,2404.49601495918,2525.25067260994,2633.43040615066
"8980",0,621.754197404687,600.453288390304,150.116535066712,98.6220451058081,112.666180498823
"8981",320,3456.81519534226,3108.47884172055,1825.10527278224,2177.52993832562,2204.55999115295
"8982",122,1233.80834118049,2780.42546852014,4512.25908102188,3314.03727421515,4086.34640976687
"8983",0,1100.19166102802,1202.19685550432,1535.4114335475,1515.30771103224,1199.78160800376
"8984",256,1701.87223682628,1150.61399407264,1183.80069208445,1133.66465138327,1203.21812547368
"8985",2110,2963.82090862845,2662.02852661929,2562.52826730595,2755.55962384262,2596.62335422404
"8986",365,424.748501808037,509.480818692694,440.212587380933,-258.781870458804,-499.65062783544
"8987",724,1185.20591215284,572.617505941976,671.327484889059,606.879525826436,581.407145798555
"8988",0,1747.19912815597,8076.42209558241,6691.53783260921,4477.85334676634,4186.95142567407
"8989",0,583.572744480633,315.541503704719,120.396950342531,51.9670461402427,120.891323530072
"8990",593,4390.82284104354,2153.44255325803,2566.6354888951,3058.49215212211,3177.46511914028
"8991",0,441.955895988145,351.742149636093,181.577618413778,-80.1775720905151,80.4885533658257
"8992",0,1859.37824146067,1933.22290117493,1532.37326682417,1619.75893736039,1617.13930440699
"8993",400,1768.60615369599,1582.08508142938,1652.53395473388,1739.40428889447,1671.56548901886
"8994",200,1450.80616828005,1338.20625905432,1149.89039689007,1243.80458513667,1381.62294226258
"8995",695,2712.06751314933,2875.85929746195,3578.1728268529,3591.12115913755,3413.75166454682
"8996",5272,1071.82487221692,3245.54779800011,1622.51524935021,1713.60858256761,1636.3083210504
"8997",7103,12269.3985654546,13568.517446028,12535.2916666786,11948.9409284658,11655.3899136136
"8998",73,2662.25203815674,1171.2347408283,2455.21755708257,2082.87969176711,1940.75524746093
"8999",6245,3081.86612177138,1369.28511102872,1350.6511302708,1550.32564470358,1885.9641856199
"9000",86,1423.58369892937,220.365915395625,-0.987880834844626,-253.902653224931,106.745075879936
"9001",0,638.273626250192,668.281109636977,251.237770158951,53.4366525150947,44.4442095589495
"9002",272,1206.85128663386,5093.33624807604,2288.28062615241,2655.83950244014,2734.42329790755
"9003",428,2070.38204660158,2911.0660500302,4046.70889972813,3683.22054517521,3134.47016287134
"9004",0,2299.29231999365,645.625965340661,1369.41622059326,1089.69971474045,1343.47625264229
"9005",10982,2886.29813439345,3829.7203192189,3885.19458842368,3599.19857864239,3678.62848636981
"9006",697,3210.14231333443,9402.2708850416,4077.63871555484,4000.82501630888,3977.41873174406
"9007",7986,476.78277769523,353.960053329422,146.162676817016,71.5602603419078,147.377181219891
"9008",176,2036.45442060193,589.688120590857,474.788525875454,509.847910851659,1024.08130507582
"9009",276,1569.10384101827,1685.86863764606,1166.33684774434,1391.62279514898,1475.40070768139
"9010",0,2409.37100729206,859.384810868229,2530.88988940552,2798.88899223501,2991.46438403839
"9011",132,1129.70844295651,1082.44706921837,-432.524432087323,-25.4368846489991,-16.3545590030584
"9012",13029,1541.87405079767,1202.22482226769,-579.59287868243,-1091.2690180569,-241.293033209786
"9013",13691,4252.85179801728,4492.76088083432,4989.52790850529,4945.82749297359,4640.41944571595
"9014",8259,1485.11240225208,1044.9084102583,1043.35666954493,1371.33390920503,1483.96293745291
"9015",1957,7763.69440629911,7832.25831076551,8219.4719752851,8552.35230427824,8184.2523551067
"9016",0,1236.00330650885,1044.8933636469,1732.05121454047,1971.09170094493,1802.42828738006
"9017",1098,3766.26146896652,3391.66024956926,3533.51028601265,3239.76630988704,3144.82329906165
"9018",59855,11393.6113656495,5543.12014032118,9017.66511456907,8952.57385647259,9122.16093073497
"9019",110,2417.49639736357,514.93355233865,960.981020546487,713.912973302195,733.490734316634
"9020",639,854.531443586923,274.304730433814,767.019244055492,881.261488128515,880.806708393952
"9021",0,3569.59208702921,3733.43514424247,3043.02393344944,2512.10082106775,2443.16626650102
"9022",287,1774.28134148005,900.375234884126,-330.727120420649,-34.4108075900398,48.196659969142
"9023",0,2141.89756591583,403.928145285807,948.130039534902,845.265296767982,963.104239491981
"9024",3734,7790.35939879505,4848.58809971306,5416.56527400307,6021.84713025921,5719.07619877651
"9025",3523,1580.54066539572,938.196687250527,478.742344191982,627.510388210252,429.250402645843
"9026",10692,8238.43662412564,11319.6184895975,7638.00625091115,7055.51529809291,7248.13782127696
"9027",13035,8715.32764471963,9769.93211455351,10323.2974088357,9327.68748124233,9371.16703130501
"9028",0,1226.96561623883,922.669554254079,1734.91030792458,1939.50232082201,1803.18257815909
"9029",896,1435.09499063818,1411.34318555336,2082.19359871852,2111.21529573543,2251.70653696324
"9030",0,350.836260937767,1080.59543856723,2365.25474193001,2122.0166966822,2834.45195183865
"9031",1539,3905.3852040378,2835.40346507391,2702.4855688894,2973.56602838546,2745.86920222594
"9032",181,1640.35374424028,1531.80880654085,2876.93126962368,3192.48600474228,2848.50858045334
"9033",0,1826.20991232757,784.066542348829,1031.85258096679,1105.09201284849,1077.99697469702
"9034",374,2007.27976440015,493.784163552856,1744.67645581902,1364.62996219703,1618.67122737901
"9035",2227,7529.42029336682,21384.0745187326,34802.586460991,30454.8201492817,34970.885233244
